total_num_groups 273
new_group 67
17881 -118.079 34.034
17880 -118.082 34.0342
17876 -118.146 34.0352
17879 -118.096 34.0357
17878 -118.102 34.0357
17868 -118.157 34.0358
17869 -118.166 34.0363
17861 -118.066 34.037
17889 -118.06 34.0389
17860 -118.064 34.0445
17817 -118.159 34.0475
17936 -118.212 34.0485
17783 -118.212 34.0556
17784 -118.191 34.0588
17787 -118.212 34.0595
17770 -118.16 34.0603
17767 -118.062 34.062
17785 -118.169 34.0628
17752 -118.063 34.0648
17749 -118.161 34.0648
17745 -118.16 34.0651
17746 -118.148 34.0679
17742 -118.147 34.0682
17743 -118.128 34.0728
17751 -118.068 34.0733
17786 -118.21 34.0737
17744 -118.099 34.0747
17690 -118.068 34.0759
17640 -118.218 34.0844
17689 -118.067 34.0848
17639 -118.216 34.0862
17642 -118.22 34.0868
17688 -118.063 34.096
17559 -118.2 34.0982
17687 -118.064 34.1097
17558 -118.179 34.1131
17487 -118.165 34.1161
17486 -118.139 34.1219
17686 -118.065 34.1298
17485 -118.141 34.1422
17416 -118.065 34.1475
17315 -118.066 34.148
17307 -118.183 34.1506
17538 -118.22 34.1508
17312 -118.102 34.1519
17308 -118.166 34.1519
17311 -118.119 34.1531
17314 -118.079 34.1536
17305 -118.212 34.154
17484 -118.142 34.1541
17306 -118.201 34.1557
17313 -118.091 34.1561
17310 -118.139 34.157
17309 -118.15 34.1595
17264 -118.219 34.1898
17263 -118.217 34.1977
17130 -118.214 34.2031
17127 -118.213 34.205
17126 -118.209 34.2073
17112 -118.21 34.2087
17113 -118.206 34.2089
17275 -118.195 34.2095
17111 -118.216 34.2126
17976 -118.066 34.0287
new_group 82
14844 -118.137 35.1244
14947 -117.943 35.1251
14851 -118.222 35.1252
14822 -118.113 35.1253
14850 -118.212 35.1253
14812 -118.122 35.1268
14948 -117.946 35.1279
14950 -117.976 35.1279
14764 -117.979 35.1284
14949 -117.952 35.1287
14845 -118.155 35.1296
14813 -118.115 35.1372
14814 -118.065 35.1985
14815 -118.053 35.2176
15102 -117.608 35.2316
14816 -118.043 35.2446
14817 -118.037 35.2673
15103 -117.613 35.274
14818 -118.032 35.2763
14819 -118.024 35.283
15104 -117.615 35.2901
14428 -117.998 35.3024
14434 -118.09 35.3055
14435 -118.097 35.3057
14436 -118.1 35.3077
15105 -117.608 35.3108
14429 -118.016 35.311
14432 -118.067 35.3121
14433 -118.078 35.3122
14437 -118.108 35.3148
14430 -118.039 35.3171
14431 -118.051 35.3174
14438 -118.111 35.3191
14439 -118.106 35.3256
14440 -118.108 35.3357
14441 -118.115 35.3558
14313 -118.112 35.3627
14511 -118.23 35.3637
14312 -118.115 35.373
14308 -118.159 35.3741
14309 -118.138 35.3743
14307 -118.165 35.3757
14311 -118.12 35.3757
14310 -118.125 35.3766
14510 -118.22 35.3776
14333 -117.988 35.3813
14306 -118.177 35.3832
14244 -118.214 35.3838
14305 -118.183 35.3861
14334 -117.989 35.3867
14243 -118.215 35.3879
14335 -117.987 35.3918
14242 -118.217 35.3964
14241 -118.229 35.4225
14240 -118.231 35.4319
14239 -118.231 35.4385
14238 -118.228 35.4463
14237 -118.22 35.451
14236 -118.211 35.4627
14235 -118.208 35.4795
14234 -118.203 35.4853
14233 -118.202 35.5186
14232 -118.211 35.5295
14231 -118.207 35.5433
14230 -118.209 35.5511
14229 -118.216 35.5538
14228 -118.225 35.5551
15106 -117.608 35.3227
15107 -117.617 35.333
15108 -117.619 35.3484
15109 -117.616 35.3557
15110 -117.615 35.3619
15111 -117.62 35.3676
15112 -117.635 35.3751
15113 -117.638 35.377
15114 -117.644 35.3793
15555 -118.209 34.7762
15906 -118.229 34.5935
15907 -118.223 34.5928
15908 -118.208 34.5932
16535 -118.212 34.5057
16536 -118.225 34.5086
new_group 95
18358 -118.285 33.9124
18357 -118.366 33.913
18355 -118.365 33.914
18330 -118.366 33.9183
18308 -118.284 33.9205
18307 -118.366 33.9206
18285 -118.281 33.9273
18254 -118.366 33.9339
18253 -118.366 33.9364
18284 -118.277 33.938
18283 -118.275 33.948
18203 -118.364 33.9505
18202 -118.363 33.9555
18199 -118.238 33.9602
18198 -118.26 33.9612
18152 -118.275 33.9619
18151 -118.275 33.9624
18155 -118.289 33.9625
18154 -118.32 33.9631
18139 -118.367 33.9657
18153 -118.354 33.9659
18138 -118.368 33.9676
18150 -118.276 33.9709
18137 -118.377 33.974
18149 -118.276 33.9911
18148 -118.275 34.0207
17944 -118.24 34.0246
17943 -118.252 34.0291
17905 -118.355 34.0347
17903 -118.381 34.0349
17904 -118.363 34.0356
17906 -118.333 34.0364
17942 -118.265 34.0372
17854 -118.268 34.0376
17908 -118.281 34.0389
17853 -118.267 34.0397
17907 -118.306 34.0399
17852 -118.257 34.0526
17789 -118.233 34.0566
17788 -118.243 34.0626
17851 -118.246 34.0637
17757 -118.245 34.0642
17758 -118.25 34.0684
17701 -118.259 34.0721
17707 -118.26 34.0722
18359 -118.285 33.9175
18360 -118.285 33.919
18366 -118.365 33.9059
18377 -118.364 33.8995
18378 -118.361 33.8966
18425 -118.239 33.8765
18426 -118.284 33.8741
18427 -118.287 33.8741
18431 -118.326 33.8737
18432 -118.336 33.8736
18433 -118.351 33.8882
18434 -118.339 33.8754
18435 -118.334 33.8722
18448 -118.323 33.8648
18458 -118.315 33.8639
18461 -118.288 33.8574
18462 -118.306 33.8631
18463 -118.295 33.8613
18496 -118.287 33.8506
18500 -118.304 33.8499
18501 -118.304 33.849
18514 -118.287 33.8448
18518 -118.264 33.8402
18519 -118.278 33.8525
18520 -118.261 33.8382
18523 -118.251 33.8345
18524 -118.26 33.8375
18527 -118.233 33.8341
18528 -118.238 33.8334
18529 -118.245 33.8342
18530 -118.249 33.834
18604 -118.286 33.8195
18605 -118.286 33.8307
18607 -118.306 33.8228
18608 -118.306 33.8177
18609 -118.306 33.8165
18676 -118.378 33.8283
18677 -118.37 33.8115
18678 -118.344 33.8007
18679 -118.327 33.7902
18681 -118.278 33.79
18682 -118.246 33.7925
18684 -118.28 33.7898
18685 -118.286 33.8107
18686 -118.324 33.7882
18687 -118.314 33.7878
18688 -118.293 33.7878
18689 -118.281 33.7897
18694 -118.306 33.7876
18695 -118.297 33.7873
new_group 67
17756 -118.232 34.0725
17706 -118.271 34.0761
17705 -118.288 34.0823
17806 -118.384 34.0844
17702 -118.253 34.0855
17807 -118.375 34.091
17704 -118.304 34.0934
17808 -118.359 34.0935
17809 -118.341 34.0936
17620 -118.304 34.094
17641 -118.235 34.097
17703 -118.249 34.1001
17619 -118.311 34.1014
17532 -118.247 34.1037
17540 -118.248 34.1045
17618 -118.32 34.1072
17533 -118.242 34.1106
17539 -118.259 34.1131
17617 -118.333 34.1181
17534 -118.233 34.1188
17535 -118.226 34.1218
17473 -118.275 34.1228
17471 -118.276 34.1239
17616 -118.341 34.133
17536 -118.222 34.1338
17615 -118.352 34.138
17470 -118.282 34.1408
17537 -118.22 34.1428
17614 -118.369 34.1561
17288 -118.287 34.1564
17287 -118.288 34.1572
17282 -118.221 34.1582
17286 -118.223 34.1588
17269 -118.222 34.1605
17267 -118.222 34.1612
17261 -118.345 34.1625
17262 -118.313 34.1627
17284 -118.267 34.1634
17258 -118.293 34.1634
17283 -118.292 34.1634
17260 -118.373 34.165
17285 -118.239 34.165
17252 -118.378 34.165
17266 -118.223 34.1654
17251 -118.379 34.1662
17257 -118.297 34.1677
17265 -118.223 34.1738
17256 -118.31 34.179
17255 -118.329 34.196
17153 -118.33 34.1975
17135 -118.333 34.2024
17134 -118.334 34.2052
17133 -118.343 34.2163
17132 -118.358 34.2195
17110 -118.227 34.2199
17131 -118.384 34.2276
17109 -118.259 34.2331
17046 -118.261 34.2338
17045 -118.292 34.2421
17044 -118.305 34.2457
17043 -118.321 34.2636
16947 -118.322 34.2646
16945 -118.322 34.2652
16897 -118.331 34.2741
16896 -118.336 34.28
16887 -118.341 34.2805
16886 -118.364 34.2829
new_group 80
10144 -118.386 37.131
10145 -118.369 37.1304
10869 -118.368 36.7754
10870 -118.358 36.7727
10871 -118.355 36.7725
10146 -118.351 37.1312
10872 -118.347 36.7728
10147 -118.34 37.1359
10873 -118.337 36.7766
10874 -118.33 36.7766
10148 -118.328 37.1342
10821 -118.323 36.7737
10149 -118.321 37.1384
10822 -118.317 36.7793
10151 -118.316 37.1586
10150 -118.315 37.1428
10823 -118.306 36.7924
10152 -118.305 37.1658
10824 -118.299 36.7927
10153 -118.297 37.1672
10827 -118.293 36.7856
10828 -118.292 36.7806
10825 -118.291 36.7914
10084 -118.29 37.1707
10826 -118.29 36.7889
10078 -118.289 37.1781
10206 -118.287 37.1646
10079 -118.287 37.1771
10207 -118.286 37.1529
10829 -118.282 36.7754
10080 -118.28 37.1752
10081 -118.266 37.176
10830 -118.256 36.7756
10208 -118.253 37.1112
10209 -118.245 37.0847
10831 -118.243 36.7782
10632 -118.243 36.8998
10630 -118.242 36.9456
10633 -118.242 36.8924
10631 -118.242 36.9207
10210 -118.241 37.0588
10729 -118.241 36.8819
10629 -118.239 36.9615
10496 -118.237 36.9748
10492 -118.235 37.0196
10495 -118.235 36.982
10730 -118.235 36.859
10493 -118.234 37.0002
10494 -118.234 36.9983
10731 -118.231 36.8515
10166 -118.215 37.1713
10832 -118.211 36.7886
10732 -118.196 36.8011
10165 -118.196 37.171
10164 -118.191 37.1692
10163 -118.167 37.1492
10162 -118.157 37.1472
10161 -118.135 37.1455
10160 -118.118 37.1419
10159 -118.096 37.1276
10158 -118.087 37.1247
10157 -118.066 37.1239
10156 -118.053 37.1277
10155 -118.051 37.1305
10154 -118.049 37.1346
10389 -118.047 37.1468
10388 -118.044 37.1509
11213 -118.192 36.7937
11214 -118.155 36.7424
11215 -118.13 36.7098
11216 -118.12 36.7059
11217 -118.1 36.6817
11218 -118.079 36.6344
11219 -118.069 36.6182
11220 -118.066 36.6097
11221 -118.061 36.6038
11222 -118.054 36.5852
11223 -118.053 36.5811
11224 -118.051 36.579
11225 -118.049 36.5788
new_group 103
10082 -118.258 37.1838
10167 -118.243 37.1853
10072 -118.25 37.1862
10077 -118.298 37.1863
10083 -118.253 37.1866
10071 -118.248 37.1912
10076 -118.331 37.2176
10070 -118.233 37.2184
10069 -118.224 37.2228
10075 -118.338 37.2279
10068 -118.199 37.2411
10065 -118.16 37.2499
10064 -118.154 37.2501
10067 -118.177 37.2514
10066 -118.168 37.2521
10063 -118.146 37.2541
10062 -118.149 37.261
10061 -118.151 37.2681
10060 -118.147 37.2867
10059 -118.152 37.3086
10054 -118.108 37.3137
10055 -118.133 37.3138
10058 -118.152 37.3146
10056 -118.143 37.3179
10057 -118.15 37.3183
10074 -118.39 37.324
10053 -118.049 37.3267
10052 -118.033 37.3328
10073 -118.392 37.3338
10051 -118.022 37.3447
10050 -118.018 37.3468
10049 -118.013 37.3508
9556 -118.393 37.3606
9555 -118.393 37.3615
10048 -118.003 37.3659
9554 -118.393 37.3751
9544 -118.393 37.3786
9542 -118.396 37.3794
9540 -118.393 37.3797
10047 -117.984 37.3823
9539 -118.392 37.3939
9538 -118.389 37.3969
9537 -118.354 37.3997
9536 -118.348 37.4032
10046 -117.964 37.4159
10045 -117.958 37.4178
10042 -117.936 37.43
10044 -117.949 37.4309
10043 -117.946 37.4314
10041 -117.933 37.4445
10040 -117.914 37.4581
9535 -118.344 37.4605
10039 -117.91 37.468
9323 -117.835 37.4723
9275 -117.87 37.4858
9277 -117.877 37.4888
9263 -117.908 37.4888
9264 -117.918 37.489
9276 -117.887 37.4892
9274 -117.859 37.4906
9534 -118.357 37.4994
9533 -118.359 37.5069
9532 -118.361 37.5117
9531 -118.363 37.5145
9530 -118.368 37.5286
9265 -117.945 37.5318
9529 -118.374 37.5595
10352 -117.55 37.1868
10353 -117.573 37.2035
10354 -117.615 37.2403
10355 -117.623 37.2462
10356 -117.626 37.2469
10357 -117.628 37.2416
10358 -117.629 37.2251
10359 -117.636 37.2148
10360 -117.66 37.1936
10361 -117.67 37.1897
10362 -117.678 37.1897
10363 -117.682 37.1933
10364 -117.684 37.2
10365 -117.685 37.2112
10366 -117.702 37.2304
10367 -117.705 37.232
10368 -117.717 37.2246
10369 -117.73 37.2216
10370 -117.743 37.2225
10371 -117.764 37.2302
10372 -117.807 37.2534
10373 -117.88 37.2843
10374 -117.89 37.2856
10375 -117.901 37.2849
10376 -117.908 37.2809
10377 -117.913 37.2763
10378 -117.935 37.2398
10379 -117.944 37.2328
10380 -117.964 37.233
10381 -117.971 37.2341
10382 -117.975 37.2322
10383 -117.983 37.2182
10384 -117.991 37.2005
10385 -117.999 37.189
10386 -118.009 37.1784
10868 -118.388 36.7736
new_group 92
12605 -118.444 36.0866
12604 -118.444 36.0937
12581 -118.292 36.12
12603 -118.44 36.1209
12580 -118.287 36.1224
12579 -118.286 36.1258
12602 -118.435 36.1274
12582 -118.299 36.1285
12601 -118.432 36.1296
12556 -118.114 36.1298
12555 -118.111 36.13
12583 -118.308 36.1302
12596 -118.39 36.1306
12578 -118.283 36.1314
12600 -118.428 36.1315
12597 -118.399 36.1322
12577 -118.271 36.1324
12585 -118.326 36.1328
12576 -118.265 36.1352
12595 -118.386 36.1353
12586 -118.33 36.1353
12554 -118.097 36.1361
12559 -118.134 36.1363
12584 -118.319 36.1375
12599 -118.417 36.1387
12598 -118.412 36.1388
12560 -118.138 36.139
12558 -118.129 36.1398
12557 -118.124 36.1403
12587 -118.332 36.144
12575 -118.251 36.1456
12588 -118.336 36.1463
12574 -118.245 36.1477
12573 -118.235 36.1494
12590 -118.359 36.1498
12589 -118.35 36.1503
12591 -118.363 36.1516
12572 -118.232 36.1521
12592 -118.365 36.1543
12593 -118.368 36.1561
12561 -118.156 36.1584
12553 -118.092 36.1597
12594 -118.377 36.1602
12571 -118.229 36.162
12568 -118.21 36.1658
12939 -117.998 35.8548
12940 -118 35.8559
13145 -118.439 35.7892
13146 -118.434 35.7796
13147 -118.427 35.7723
13148 -118.423 35.7659
13149 -118.417 35.7504
13150 -118.413 35.7451
13151 -118.416 35.7375
13152 -118.419 35.7249
13153 -118.421 35.7221
13433 -118.438 35.6515
13434 -118.423 35.6473
13435 -118.392 35.6366
13436 -118.38 35.6369
13437 -118.363 35.6503
13438 -118.35 35.6548
13439 -118.341 35.656
13440 -118.325 35.6569
13441 -118.304 35.6607
13442 -118.3 35.661
13443 -118.297 35.6606
13592 -118.009 35.6535
13593 -118.019 35.6601
13594 -118.033 35.6651
13595 -118.037 35.6685
13596 -118.044 35.6836
13597 -118.053 35.6888
13598 -118.058 35.6941
13599 -118.062 35.7021
13600 -118.069 35.7087
13601 -118.072 35.7208
13602 -118.077 35.7263
13603 -118.08 35.7378
13604 -118.089 35.7476
13605 -118.097 35.7498
13606 -118.106 35.7488
13607 -118.131 35.728
13608 -118.143 35.7263
13609 -118.162 35.7262
13610 -118.167 35.7234
13611 -118.181 35.7052
13612 -118.192 35.6957
13613 -118.215 35.6944
13614 -118.233 35.6869
13615 -118.249 35.6774
13616 -118.264 35.6677
new_group 76
12570 -118.227 36.1662
12569 -118.218 36.1676
12567 -118.2 36.17
12562 -118.16 36.1724
12552 -118.093 36.1726
12563 -118.162 36.1754
12566 -118.19 36.1756
12551 -118.106 36.1773
12565 -118.18 36.178
12564 -118.169 36.1783
12550 -118.114 36.1793
12549 -118.125 36.1864
12548 -118.138 36.1913
12547 -118.144 36.1966
12546 -118.152 36.2071
12545 -118.164 36.2235
12544 -118.165 36.2267
12543 -118.169 36.2735
12542 -118.172 36.2902
12541 -118.177 36.2952
12540 -118.182 36.2991
12539 -118.21 36.3039
12538 -118.219 36.3068
12537 -118.226 36.3139
12536 -118.231 36.323
11826 -118.475 36.335
11827 -118.459 36.3365
11828 -118.457 36.3379
11829 -118.452 36.3393
12535 -118.238 36.3402
11830 -118.416 36.341
11749 -118.406 36.3446
12522 -118.392 36.3497
12534 -118.254 36.3506
12523 -118.375 36.3579
12533 -118.277 36.3596
12531 -118.293 36.3625
12530 -118.3 36.3631
12524 -118.366 36.3637
12532 -118.285 36.3642
12525 -118.364 36.3663
12529 -118.312 36.3708
12526 -118.35 36.3726
12528 -118.32 36.3726
12527 -118.344 36.3745
11750 -118.414 36.3748
11751 -118.414 36.3858
11752 -118.412 36.3987
11753 -118.411 36.4094
11754 -118.416 36.4199
11755 -118.416 36.4459
11756 -118.415 36.4573
11757 -118.403 36.4678
11758 -118.401 36.474
11759 -118.399 36.4859
11952 -118.034 36.4936
11760 -118.4 36.496
11761 -118.395 36.5091
11762 -118.397 36.5291
11954 -118.047 36.5353
11763 -118.397 36.5444
11955 -118.048 36.5559
11764 -118.4 36.5685
11956 -118.05 36.5735
11600 -118.045 36.5775
11765 -118.409 36.581
11766 -118.412 36.5982
12606 -118.445 36.0841
12607 -118.45 36.0304
12608 -118.45 36.0212
12609 -118.453 36.0154
12610 -118.459 35.9853
12611 -118.462 35.978
12612 -118.471 35.9776
13136 -118.472 35.91
13137 -118.464 35.8972
new_group 52
18369 -118.414 33.9581
18141 -118.397 33.9652
18140 -118.401 33.9653
18136 -118.422 33.9657
18135 -118.428 33.9724
18123 -118.387 33.9813
18122 -118.392 33.985
18134 -118.443 33.9901
18078 -118.447 33.9934
18074 -118.4 33.995
18077 -118.453 33.9979
18073 -118.41 34.0075
18076 -118.478 34.01
18019 -118.483 34.0143
18011 -118.486 34.0146
18009 -118.482 34.0146
18018 -118.498 34.0157
18010 -118.46 34.0227
18017 -118.506 34.0239
18012 -118.489 34.0246
17938 -118.448 34.0263
17926 -118.442 34.0281
17902 -118.392 34.0293
17927 -118.436 34.03
17900 -118.428 34.0306
17899 -118.43 34.032
17901 -118.411 34.032
18013 -118.48 34.035
17898 -118.441 34.0461
18014 -118.457 34.0471
17802 -118.445 34.0511
17803 -118.434 34.055
17804 -118.414 34.0657
17810 -118.46 34.0663
17662 -118.472 34.0774
17805 -118.392 34.0775
17661 -118.477 34.09
17611 -118.478 34.0943
17610 -118.479 34.0986
17609 -118.48 34.1087
17608 -118.48 34.1243
17456 -118.477 34.1307
17345 -118.472 34.1403
17344 -118.471 34.1525
17254 -118.405 34.1653
18370 -118.41 33.955
18371 -118.398 33.9525
18372 -118.395 33.946
18373 -118.396 33.9209
18374 -118.395 33.9024
18422 -118.394 33.8911
18423 -118.393 33.8742
new_group 67
17253 -118.449 34.1655
17238 -118.464 34.1738
17239 -118.465 34.1744
17237 -118.466 34.1746
17235 -118.465 34.1761
17215 -118.502 34.1795
17214 -118.502 34.1796
17250 -118.387 34.1807
17160 -118.468 34.1936
17159 -118.468 34.1946
17158 -118.469 34.1991
17249 -118.396 34.1999
17157 -118.47 34.2094
17248 -118.401 34.2156
17156 -118.468 34.2223
17063 -118.403 34.233
17155 -118.469 34.2377
17062 -118.418 34.2434
17061 -118.43 34.2548
17154 -118.464 34.2571
16967 -118.47 34.2617
16954 -118.464 34.2622
16955 -118.448 34.2635
16966 -118.482 34.2667
16914 -118.438 34.2673
16915 -118.435 34.2684
16916 -118.439 34.269
16900 -118.426 34.2731
16965 -118.493 34.2733
16964 -118.505 34.2741
16895 -118.462 34.2748
16901 -118.419 34.2769
16890 -118.447 34.2782
16882 -118.46 34.2817
16879 -118.46 34.2822
16872 -118.39 34.2837
16871 -118.396 34.2839
16858 -118.407 34.2859
16853 -118.403 34.2889
16852 -118.403 34.2892
16792 -118.404 34.2896
16789 -118.412 34.2982
16788 -118.422 34.3089
16880 -118.481 34.3092
16881 -118.492 34.3224
16706 -118.494 34.3274
16711 -118.499 34.3287
16705 -118.442 34.3288
16704 -118.445 34.3305
16707 -118.485 34.3314
16709 -118.446 34.332
16708 -118.462 34.3355
16710 -118.508 34.336
16695 -118.506 34.3603
16694 -118.506 34.3667
16693 -118.494 34.3745
16692 -118.49 34.3798
16691 -118.486 34.3865
16690 -118.482 34.3906
16689 -118.476 34.3959
16560 -118.474 34.3976
16559 -118.464 34.4038
16558 -118.46 34.407
16557 -118.458 34.4086
16551 -118.444 34.4182
16550 -118.427 34.4285
16549 -118.406 34.4373
new_group 77
14744 -118.406 35.1295
14745 -118.413 35.1354
14746 -118.421 35.1392
14747 -118.436 35.142
14748 -118.454 35.1426
14749 -118.462 35.145
14750 -118.468 35.15
14751 -118.467 35.1661
14752 -118.468 35.1745
14549 -118.43 35.31
14550 -118.459 35.3102
14551 -118.481 35.3121
14552 -118.494 35.3138
14554 -118.515 35.3138
14555 -118.529 35.3144
14548 -118.41 35.3146
14547 -118.398 35.319
14553 -118.506 35.3199
14556 -118.539 35.3218
14558 -118.555 35.3221
14557 -118.547 35.3233
14546 -118.391 35.3241
14545 -118.39 35.3342
14544 -118.383 35.343
14543 -118.383 35.3556
14513 -118.242 35.3598
14512 -118.236 35.3603
14514 -118.26 35.3665
14542 -118.384 35.3694
14541 -118.381 35.3758
14515 -118.286 35.3775
14540 -118.382 35.3811
14516 -118.298 35.3852
14539 -118.39 35.3913
14537 -118.405 35.3942
14538 -118.395 35.3945
14536 -118.413 35.3953
14517 -118.309 35.3985
14535 -118.416 35.4021
14534 -118.413 35.4116
14533 -118.418 35.415
14518 -118.309 35.4163
14532 -118.419 35.4207
14531 -118.417 35.4232
14530 -118.41 35.4276
14753 -118.477 35.1816
14754 -118.5 35.1912
14755 -118.514 35.203
14756 -118.529 35.2175
14757 -118.542 35.2243
14765 -118.441 35.1288
14766 -118.436 35.1282
14820 -118.445 35.1265
14821 -118.414 35.1257
14835 -118.449 35.1234
14836 -118.521 35.1864
14837 -118.511 35.1732
14838 -118.507 35.1762
14839 -118.5 35.1749
14840 -118.5 35.1657
14841 -118.498 35.1552
14842 -118.496 35.125
14843 -118.451 35.1222
14852 -118.233 35.1224
14853 -118.255 35.114
14854 -118.261 35.113
14855 -118.274 35.1131
14856 -118.288 35.1082
14857 -118.305 35.1055
14858 -118.317 35.1096
14859 -118.351 35.1098
14860 -118.359 35.1108
14861 -118.371 35.1174
14862 -118.392 35.1223
14863 -118.403 35.1272
15556 -118.324 34.7785
15557 -118.43 34.7797
new_group 67
14529 -118.403 35.4286
14528 -118.394 35.4349
14519 -118.327 35.4428
14525 -118.381 35.4437
14527 -118.392 35.4443
14526 -118.389 35.4499
14524 -118.377 35.452
14520 -118.343 35.4539
14523 -118.372 35.4544
14522 -118.357 35.4556
14521 -118.347 35.4576
14227 -118.231 35.5576
14226 -118.246 35.5699
14087 -118.533 35.5729
14088 -118.557 35.5731
14225 -118.248 35.5735
14086 -118.526 35.5759
14224 -118.249 35.5774
14085 -118.522 35.5792
14082 -118.501 35.5883
14223 -118.24 35.5905
14084 -118.518 35.5911
14083 -118.512 35.5937
14081 -118.496 35.5941
14222 -118.24 35.5993
14221 -118.245 35.6102
14220 -118.257 35.6193
13427 -118.473 35.632
13428 -118.47 35.6394
13429 -118.461 35.6396
13444 -118.489 35.6398
14219 -118.269 35.6445
13445 -118.497 35.6448
13430 -118.457 35.6461
14218 -118.274 35.6488
13431 -118.452 35.6505
13432 -118.446 35.6521
13446 -118.496 35.6528
14217 -118.294 35.6596
13447 -118.493 35.6604
13448 -118.483 35.6642
13449 -118.477 35.6697
13450 -118.468 35.6797
13451 -118.462 35.6979
13201 -118.486 35.7006
13452 -118.462 35.7031
13199 -118.461 35.705
13200 -118.478 35.7062
13202 -118.497 35.7067
13198 -118.459 35.7075
13203 -118.507 35.7084
13204 -118.516 35.7086
13197 -118.451 35.7129
13207 -118.542 35.7145
13205 -118.521 35.7161
13206 -118.53 35.7181
13208 -118.554 35.7286
13209 -118.557 35.7371
13024 -118.557 35.7515
13025 -118.555 35.7596
13144 -118.447 35.7973
13143 -118.454 35.814
13142 -118.458 35.8259
13141 -118.453 35.8358
13140 -118.448 35.8494
13139 -118.447 35.8696
13138 -118.454 35.8881
new_group 54
10861 -118.439 36.7539
10862 -118.437 36.7567
10863 -118.43 36.7611
10864 -118.416 36.7628
10865 -118.41 36.765
10866 -118.413 36.773
10867 -118.409 36.7755
10811 -118.628 36.7897
10812 -118.594 36.7967
10795 -118.583 36.7979
10794 -118.581 36.8154
10793 -118.578 36.8262
10792 -118.579 36.8326
10791 -118.582 36.8365
10790 -118.584 36.8376
10789 -118.595 36.849
10788 -118.6 36.8553
10787 -118.605 36.8649
10786 -118.607 36.8672
10785 -118.609 36.8789
10784 -118.61 36.8972
10783 -118.61 36.9075
10782 -118.609 36.9114
10781 -118.599 36.9239
10780 -118.601 36.9294
10779 -118.61 36.9426
10778 -118.622 36.9567
10777 -118.629 36.961
10141 -118.439 37.1278
10140 -118.442 37.1297
10139 -118.443 37.1324
10142 -118.423 37.1343
10143 -118.411 37.1353
10138 -118.44 37.1373
10137 -118.441 37.1386
10136 -118.447 37.1412
10135 -118.45 37.143
10134 -118.45 37.1441
10133 -118.449 37.1462
10132 -118.446 37.1485
10131 -118.445 37.1494
10130 -118.449 37.1535
10129 -118.452 37.1561
10128 -118.457 37.1634
9549 -118.461 37.376
10875 -118.574 36.798
10876 -118.562 36.792
10877 -118.55 36.7909
10878 -118.541 36.7835
10879 -118.533 36.7822
10880 -118.507 36.782
10881 -118.488 36.7775
10882 -118.475 36.7728
10883 -118.447 36.7607
new_group 67
9550 -118.435 37.376
9548 -118.425 37.3769
9543 -118.401 37.379
9541 -118.4 37.3791
9499 -118.494 37.3881
9500 -118.537 37.4055
9501 -118.548 37.413
9502 -118.557 37.4239
9503 -118.572 37.4387
9504 -118.585 37.4596
9505 -118.588 37.4949
9506 -118.589 37.5059
9507 -118.597 37.5106
9508 -118.612 37.518
9509 -118.621 37.5241
9510 -118.637 37.5444
9266 -117.99 37.5886
8981 -118.64 37.6358
8988 -118.572 37.6358
8989 -118.566 37.6391
8982 -118.62 37.6415
8990 -118.562 37.6426
8991 -118.539 37.6453
8983 -118.609 37.648
8984 -118.592 37.6496
8992 -118.532 37.65
8987 -118.574 37.6507
8993 -118.519 37.651
8986 -118.578 37.6532
8985 -118.583 37.6538
8994 -118.516 37.6561
9528 -118.399 37.6572
8995 -118.512 37.6683
8801 -118.404 37.6789
8996 -118.516 37.6818
8997 -118.514 37.6864
9004 -118.424 37.687
9003 -118.442 37.693
9002 -118.461 37.6958
8802 -118.418 37.6999
9001 -118.47 37.7017
8998 -118.503 37.7018
9000 -118.487 37.7047
8999 -118.498 37.7051
8803 -118.452 37.7575
8455 -118.549 37.7859
8456 -118.555 37.787
8454 -118.539 37.7897
8457 -118.562 37.7909
8458 -118.571 37.7995
8453 -118.529 37.8049
8459 -118.577 37.8077
8804 -118.472 37.813
8452 -118.518 37.8142
8359 -118.474 37.8204
8449 -118.481 37.821
8448 -118.477 37.8215
8451 -118.513 37.8221
8360 -118.475 37.8245
8450 -118.509 37.8255
8361 -118.48 37.8439
8362 -118.468 37.8718
8460 -118.609 37.8749
8363 -118.465 37.8784
8461 -118.62 37.8867
8364 -118.45 37.8896
8462 -118.629 37.8908
new_group 72
16877 -118.695 34.2842
16878 -118.686 34.2823
16566 -118.683 34.4107
17335 -118.683 34.1511
16910 -118.671 34.281
17334 -118.669 34.1508
17304 -118.646 34.155
16911 -118.644 34.2678
17300 -118.644 34.1554
16912 -118.63 34.2762
17301 -118.624 34.1661
16913 -118.617 34.2773
17302 -118.611 34.1729
17040 -118.605 34.2403
17041 -118.605 34.2387
17242 -118.605 34.1728
17240 -118.604 34.2102
17039 -118.604 34.249
17005 -118.604 34.2502
16899 -118.602 34.2739
17241 -118.602 34.1855
16898 -118.602 34.276
17243 -118.594 34.1727
16905 -118.593 34.2752
17244 -118.588 34.1722
16906 -118.581 34.2685
16909 -118.58 34.2681
16938 -118.577 34.2667
16949 -118.573 34.2648
17245 -118.567 34.1748
16702 -118.565 34.3744
16950 -118.564 34.2637
16701 -118.561 34.3689
16952 -118.558 34.2629
16700 -118.556 34.36
17246 -118.545 34.1784
